battery,step_index,step_type,comment,voltage_mean,voltage_min,voltage_max,voltage_std,voltage_delta,current_mean,current_min,current_max,current_std,current_abs_mean,temp_mean,temp_min,temp_max,temp_delta,duration_sec,n_datapoints,capacity_proxy,step_type_encoded,cycle_number
RW9,601,C,charge (random walk),3.8683853820598006,3.861,3.927,0.01213808915121049,-0.06099999999999994,-0.7500398671096346,-0.756,-0.749,0.0004371517396393605,0.7500398671096346,26.19659727574751,25.3376,26.75825,-0.7493499999999997,300.0,301,225.01196013289035,0,129.0
RW9,603,D,discharge (random walk),3.3044545454545453,3.2,3.495,0.06538735440207441,-0.29499999999999993,3.7499018181818182,3.749,3.754,0.0004985400172105437,3.7499018181818182,28.673336763636364,25.99328,31.59765,5.588750000000001,274.02,275,1027.5480962181819,1,129.0
RW9,605,D,discharge (random walk),3.5597774086378737,3.457,3.573,0.020553639926180357,0.10099999999999998,0.7500299003322259,0.749,0.757,0.00047084746177400834,0.7500299003322259,31.063573554817278,30.06722,31.72132,-1.54589,300.0,301,225.00897009966778,1,129.0
RW9,607,D,discharge (random walk),3.2547272727272727,3.2,3.325,0.03648434510877958,-0.125,3.7501363636363636,3.75,3.753,0.0006248966856758199,3.7501363636363636,30.17613727272727,30.06722,30.33002,0.26280000000000214,20.28,22,76.05276545454545,1,129.0
RW9,609,C,charge (random walk),4.0816677740863785,3.826,4.155,0.06587461101800057,0.3290000000000002,-3.7498870431893683,-3.752,-3.749,0.00044706301977415284,3.7498870431893683,30.267830066445185,30.17544,30.40732,0.0463799999999992,300.0,301,1124.9661129568105,0,130.0
RW9,613,C,charge (random walk),3.858362126245847,3.851,3.91,0.010903613994308762,-0.052000000000000046,-0.7500066445182725,-0.753,-0.749,0.00034577041411980596,0.7500066445182725,29.23474136212625,28.10084,30.39186,-2.2910199999999996,300.0,301,225.00199335548174,0,131.0
RW9,615,D,discharge (random walk),3.3176891891891893,3.2,3.506,0.06859101778632685,-0.3059999999999996,3.7499087837837837,3.749,3.752,0.00045964572933265087,3.7499087837837837,30.38563314189189,28.06962,33.0044,4.919169999999998,294.76,296,1105.3231131081081,1,131.0
RW9,617,C,charge (random walk),3.7402292358803986,3.574,3.767,0.03740019643579501,0.19300000000000006,-0.7500199335548173,-0.756,-0.749,0.0004308702415115878,0.7500199335548173,31.723937740863786,30.25273,33.0817,-2.782589999999999,300.0,301,225.0059800664452,0,132.0
RW9,619,D,discharge (random walk),3.3834924812030076,3.2,3.537,0.08355760889121988,-0.33699999999999974,2.2499135338345866,2.249,2.252,0.0004547629234275241,2.2499135338345866,30.564521541353383,30.20635,31.24209,1.0048200000000023,264.68,266,595.5071141353384,1,132.0
RW9,623,D,discharge (random walk),3.2082500000000005,3.2,3.226,0.010497023387608455,-0.0259999999999998,2.251,2.25,2.254,0.0017320508075688791,2.251,31.284605000000003,31.27301,31.28847,0.015460000000000917,2.26,4,5.08726,1,132.0
RW9,625,D,discharge (random walk),3.305535714285714,3.2,3.355,0.047095760204626705,-0.137,0.7500476190476191,0.749,0.754,0.000390505225401351,0.7500476190476191,31.049871666666668,30.62374,31.31939,-0.6647299999999987,166.15,168,124.62041190476191,1,132.0
RW9,631,C,charge (random walk),3.950083056478405,3.517,4.05,0.11676319738861252,0.5329999999999999,-2.9999003322259137,-3.002,-2.999,0.00042750130375117986,2.9999003322259137,29.747629202657812,29.17803,30.59282,-1.41479,300.0,301,899.9700996677741,0,133.0
RW9,633,C,charge (random walk),3.9168770764119603,3.906,3.934,0.008522873625798821,0.007000000000000117,-1.499893687707641,-1.503,-1.499,0.0005546481529490249,1.499893687707641,28.328372126245846,27.47638,29.17803,-1.7016500000000008,300.0,301,449.9681063122923,0,134.0
RW9,635,D,discharge (random walk),3.668767441860465,3.636,3.752,0.026317617921408694,-0.11599999999999966,0.7500066445182724,0.749,0.753,0.00031563210303026264,0.7500066445182724,26.88116950166113,26.53969,27.46077,-0.9210799999999999,300.0,301,225.00199335548172,1,134.0
RW9,637,D,discharge (random walk),3.4284186046511635,3.369,3.516,0.03279591862490931,-0.1469999999999998,2.2499468438538206,2.249,2.256,0.0005127915317361667,2.2499468438538206,27.534881960132886,26.53969,28.66285,2.1231599999999986,300.0,301,674.9840531561462,1,134.0
RW9,639,C,charge (random walk),3.9249335548172755,3.743,3.985,0.047340733905367624,0.242,-2.2499169435215944,-2.255,-2.249,0.0005248748879237172,2.2499169435215944,27.964483588039872,27.28904,28.69407,-1.3738099999999989,300.0,301,674.9750830564783,0,135.0
RW9,641,D,discharge (random walk),3.6403089700996683,3.608,3.742,0.03109989615416376,-0.1339999999999999,0.7500398671096346,0.749,0.755,0.00038888884508965754,0.7500398671096346,26.831222956810628,26.5553,27.27343,-0.7181300000000022,300.0,301,225.01196013289035,1,135.0
RW9,643,C,charge (random walk),4.142159624413146,3.97,4.2,0.05844023361540624,0.22999999999999998,-3.7499014084507043,-3.752,-3.749,0.00045927876437161513,3.7499014084507043,27.022984366197182,26.5553,27.6481,1.0928000000000004,211.65,213,793.6666330985915,0,136.0
RW9,645,C,charge (random walk),4.1986,4.195,4.2,0.0018547236990990705,0.004999999999999893,-3.751,-3.755,-3.75,0.0019999999999999575,3.751,27.660595999999998,27.6481,27.66372,0.015620000000001966,3.51,5,13.166009999999998,0,137.0
RW9,647,C,charge (random walk),4.1988,4.195,4.2,0.0019390719429664828,0.004999999999999893,-3.7501999999999995,-3.752,-3.749,0.0009797958971131634,3.7501999999999995,27.682452,27.66372,27.69494,0.031219999999997583,3.24,5,12.150647999999999,0,138.0
RW9,649,C,charge (random walk),3.9725548172757477,3.966,4.014,0.008318483105665117,-0.037000000000000366,-1.4998372093023256,-1.503,-1.498,0.0004925466259998667,1.4998372093023256,27.2706796013289,26.75825,27.72616,-0.9366899999999987,300.0,301,449.95116279069765,0,139.0
RW9,651,C,charge (random walk),3.897578073089702,3.895,3.916,0.003939498965727776,-0.017999999999999794,-0.7500033222591362,-0.754,-0.749,0.00033109441869238543,0.7500033222591362,26.16174368770764,25.64983,26.75825,-1.1084199999999989,300.0,301,225.0009966777409,0,140.0
RW9,655,C,charge (random walk),4.085504983388705,4.015,4.11,0.020421573711157926,0.09500000000000064,-2.249890365448505,-2.256,-2.249,0.000574606783938662,2.249890365448505,25.84557139534883,25.61861,26.1494,0.4995699999999985,300.0,301,674.9671096345514,0,141.0
RW9,657,D,discharge (random walk),3.330408637873754,3.273,3.567,0.05872303191152645,-0.29400000000000004,4.499913621262459,4.498,4.509,0.0006254676730625939,4.499913621262459,29.436010398671097,26.13379,32.78798,6.654189999999996,300.0,301,1349.9740863787376,1,141.0
RW9,659,D,discharge (random walk),3.2994584717607975,3.225,3.342,0.035035659617603396,-0.1120000000000001,3.7498737541528238,3.749,3.755,0.0005129636960961385,3.7498737541528238,35.13730800664452,32.78798,37.24012,4.45214,300.0,301,1124.9621262458472,1,141.0
RW9,661,D,discharge (random walk),3.4428936877076417,3.335,3.479,0.039044169468145845,-0.06499999999999995,1.499920265780731,1.499,1.506,0.0005649989819692956,1.499920265780731,36.28839946843855,35.26139,37.31741,-1.9787299999999988,300.0,301,449.9760797342193,1,141.0
RW9,663,D,discharge (random walk),3.3266479591836737,3.2,3.397,0.05846160039140959,-0.19399999999999995,0.7500561224489797,0.749,0.754,0.00036688604874177176,0.7500561224489797,34.302311326530614,33.35995,35.26139,-1.901440000000001,194.82,196,146.12593377551022,1,141.0
RW9,665,C,charge (random walk),3.56587707641196,3.321,3.696,0.09664602075786519,0.375,-0.7500199335548173,-0.753,-0.749,0.00035475132215176674,0.7500199335548173,31.147996312292364,29.00631,33.35995,-4.353639999999999,300.0,301,225.0059800664452,0,142.0
RW9,667,D,discharge (random walk),3.2345555555555556,3.2,3.282,0.0263190303397501,-0.08199999999999985,4.500111111111111,4.499,4.502,0.000737027731190082,4.500111111111111,29.03232666666667,29.00631,29.06875,0.06244000000000227,7.44,9,33.480826666666665,1,142.0
RW9,669,D,discharge (random walk),3.263333333333333,3.2,3.328,0.03797550380033009,-0.12799999999999967,3.000083333333333,2.999,3.002,0.0006400954789889801,3.000083333333333,29.3341475,29.06875,29.47465,0.39029000000000025,22.87,24,68.61190583333332,1,142.0
RW9,671,D,discharge (random walk),3.327167630057803,3.2,3.403,0.0606123920792945,-0.20099999999999962,0.7500462427745666,0.749,0.753,0.0003192300872019443,0.7500462427745666,27.134458323699423,26.5553,29.52148,-2.9037400000000027,171.75,173,128.82044219653181,1,142.0
RW9,677,C,charge (random walk),3.74373754152824,3.397,3.857,0.11944606736614778,0.4600000000000004,-1.4999136212624586,-1.503,-1.499,0.0004882477749876778,1.4999136212624586,25.240457441860467,24.02624,26.5553,-2.5290599999999976,300.0,301,449.9740863787376,0,143.0
RW9,679,C,charge (random walk),3.7862757475083058,3.782,3.793,0.003494710267892567,0.0,-0.7500598006644519,-0.754,-0.749,0.0003406247340325929,0.7500598006644519,23.291508604651163,22.63681,24.02624,-1.3894300000000008,300.0,301,225.01794019933556,0,144.0
RW9,681,D,discharge (random walk),3.3360714285714286,3.2,3.479,0.06386817868554366,-0.2789999999999999,2.999948051948052,2.999,3.003,0.0004940188727690604,2.999948051948052,23.492807857142857,22.6212,24.5258,1.8889899999999997,152.22,154,456.65209246753244,1,144.0
RW9,685,D,discharge (random walk),3.217333333333333,3.2,3.25,0.016367311596254507,-0.04999999999999982,3.001,3.0,3.006,0.002236067977499709,3.001,24.580445,24.55703,24.60386,0.04682999999999993,4.92,6,14.76492,1,144.0
RW9,687,D,discharge (random walk),3.2126666666666672,3.2,3.233,0.014522013940527956,-0.03299999999999992,3.0020000000000002,3.0,3.005,0.0021602468994692545,3.0020000000000002,24.624673333333334,24.60386,24.63508,0.031219999999997583,1.81,3,5.43362,1,144.0
RW9,689,C,charge (random walk),4.092299003322259,3.796,4.169,0.07540762075619162,0.3729999999999998,-3.7499169435215953,-3.751,-3.749,0.0004922103784062267,3.7499169435215953,27.6206673089701,24.65069,28.78774,4.137049999999999,300.0,301,1124.9750830564785,0,145.0
RW9,691,D,discharge (random walk),3.502325581395349,3.436,3.69,0.057382382754427336,-0.254,2.24990365448505,2.249,2.255,0.0005474373401739329,2.24990365448505,29.428646245847176,28.80336,30.00539,1.202029999999997,300.0,301,674.971096345515,1,145.0
RW9,693,C,charge (random walk),3.76,3.677,3.78,0.020022578617277274,0.10299999999999976,-0.7500232558139535,-0.753,-0.749,0.000349832467271447,0.7500232558139535,28.88898172757475,27.69494,30.02085,-2.3104499999999994,300.0,301,225.00697674418603,0,146.0
RW9,695,D,discharge (random walk),3.51709634551495,3.474,3.6,0.02734534926051635,-0.1259999999999999,1.499890365448505,1.499,1.504,0.0005388003772398304,1.499890365448505,27.782540465116277,27.6481,28.00717,0.32783999999999835,300.0,301,449.9671096345515,1,146.0
RW9,697,D,discharge (random walk),3.536760797342193,3.485,3.557,0.020466874412119078,-0.05400000000000027,0.7500365448504983,0.749,0.755,0.000401814847381817,0.7500365448504983,27.729118837209302,27.42954,28.02278,-0.5776299999999992,300.0,301,225.0109634551495,1,146.0
RW9,699,C,charge (random walk),3.9293820598006644,3.738,3.984,0.05141509348058882,0.246,-2.2499235880398674,-2.252,-2.249,0.000465566938769118,2.2499235880398674,26.784803787375417,26.38357,27.42954,-1.0459700000000005,300.0,301,674.9770764119602,0,147.0
RW9,701,C,charge (random walk),3.826182724252492,3.82,3.858,0.007035493821285402,-0.028000000000000025,-0.750013289036545,-0.753,-0.749,0.00032578473547192747,0.750013289036545,25.7809477076412,25.22832,26.38357,-1.1552499999999988,300.0,301,225.0039867109635,0,148.0
RW9,703,C,charge (random walk),4.031156146179402,3.952,4.06,0.025190678886366676,0.10799999999999965,-2.2499003322259137,-2.252,-2.249,0.0004275013037511799,2.2499003322259137,25.106593322259133,25.00976,25.22832,-0.2029500000000013,300.0,301,674.9700996677741,0,149.0
RW9,705,C,charge (random walk),3.9836578073089703,3.979,3.994,0.003650765246692578,-0.0040000000000000036,-1.499890365448505,-1.504,-1.499,0.0005199733567179304,1.499890365448505,24.89228574750831,24.75998,25.02537,-0.24977999999999767,300.0,301,449.9671096345515,0,150.0
RW9,707,D,discharge (random walk),3.2731977186311787,3.2,3.488,0.06019972204852203,-0.2879999999999998,4.499859315589353,4.499,4.504,0.00044377689735267627,4.499859315589353,28.137528669201522,24.77559,31.86045,7.084859999999999,261.59,263,1177.1181983650188,1,150.0
RW9,709,D,discharge (random walk),3.3102536764705883,3.2,3.356,0.04296756199207011,-0.1419999999999999,2.9999264705882354,2.999,3.005,0.0005705048453314464,2.9999264705882354,33.303858897058824,31.87591,34.38023,2.5043199999999963,270.23,272,810.6701301470589,1,150.0
RW9,711,C,charge (random walk),4.115922535211268,3.793,4.2,0.07915127021514749,0.40700000000000003,-4.499855633802817,-4.505,-4.499,0.0004931966222038046,4.499855633802817,34.099909330985916,33.90101,34.51937,-0.4173799999999943,282.62,284,1271.749199225352,0,151.0
RW9,713,C,charge (random walk),3.8558006644518272,3.848,3.928,0.013115895338174902,-0.07299999999999995,-0.7500431893687707,-0.755,-0.749,0.00039278602040701067,0.7500431893687707,32.34691318936878,30.74741,33.97831,-3.230900000000002,300.0,301,225.0129568106312,0,152.0
RW9,715,D,discharge (random walk),3.522053156146179,3.467,3.631,0.03831913332019441,-0.1639999999999997,2.249910299003322,2.249,2.255,0.00047731973546678445,2.249910299003322,30.695078172757476,30.53099,30.96383,0.2318800000000003,300.0,301,674.9730897009966,1,152.0
RW9,717,C,charge (random walk),4.123571428571428,3.924,4.188,0.060385849981809694,0.2639999999999998,-3.7498870431893683,-3.751,-3.749,0.0005030124151837356,3.7498870431893683,30.79989897009967,30.68558,30.97929,-0.015459999999997365,300.0,301,1124.9661129568105,0,153.0
RW9,719,C,charge (random walk),4.1418770764119595,4.12,4.169,0.014857960027212383,0.04899999999999949,-2.999870431893688,-3.001,-2.999,0.0004462722819988076,2.999870431893688,30.50063687707641,30.17544,30.96383,-0.7883900000000033,300.0,301,899.9611295681063,0,154.0
RW9,721,D,discharge (random walk),3.6802059800664457,3.638,3.829,0.04151104521133875,-0.19100000000000028,1.4998870431893687,1.499,1.504,0.0005350178325916866,1.4998870431893687,29.61004069767442,28.89703,30.20635,-0.9661799999999978,300.0,301,449.9661129568106,1,154.0
RW9,723,C,charge (random walk),4.047870431893688,3.926,4.091,0.03801695490102224,0.16500000000000004,-2.249870431893688,-2.255,-2.249,0.0005586732142421389,2.249870431893688,28.400050697674416,27.81983,29.19365,-1.373820000000002,300.0,301,674.9611295681063,0,155.0
RW9,727,D,discharge (random walk),3.35068438538206,3.296,3.57,0.05551274184378098,-0.274,4.499867109634551,4.499,4.501,0.00035849623814540105,4.499867109634551,29.285279966777406,27.80422,31.10297,3.2987499999999983,300.0,301,1349.9601328903655,1,155.0
RW9,729,C,charge (random walk),4.0481295681063125,3.869,4.101,0.04543945432603718,0.23199999999999976,-2.9998837209302325,-3.002,-2.999,0.0004854365181462076,2.9998837209302325,31.860396611295684,30.39186,33.20536,1.7004699999999993,300.0,301,899.9651162790698,0,156.0
RW9,731,C,charge (random walk),4.180358024691357,4.141,4.2,0.013568580847738383,0.05900000000000016,-3.7499135802469143,-3.756,-3.749,0.0008344071727760371,3.7499135802469143,32.83187074074074,32.80344,32.89619,0.0463799999999992,79.94,81,299.7680916049383,0,157.0
RW9,733,C,charge (random walk),3.919621262458472,3.913,3.973,0.01062980576018309,-0.054999999999999716,-0.7500431893687708,-0.755,-0.749,0.0003842347453767701,0.7500431893687708,31.58691388704319,30.33002,32.89619,-2.566169999999996,300.0,301,225.01295681063124,0,158.0
RW9,735,C,charge (random walk),3.9261794019933554,3.918,3.935,0.0048821024732518346,0.016999999999999904,-0.7499966777408638,-0.751,-0.749,0.00023762863444847415,0.7499966777408638,29.229524053156144,28.25695,30.33002,-2.0730700000000013,300.0,301,224.9990033222591,0,159.0
RW9,737,C,charge (random walk),4.169108695652174,4.105,4.2,0.02416629728331655,0.09499999999999975,-2.999978260869565,-3.002,-2.999,0.0005311648575160552,2.999978260869565,28.205199456521747,28.19451,28.24134,0.0,90.63,92,271.88802978260867,0,160.0
RW9,739,D,discharge (random walk),3.7840265780730897,3.746,3.9,0.03356670293754997,-0.15399999999999991,0.7500332225913621,0.749,0.754,0.00037206335904535893,0.7500332225913621,27.661537740863785,27.07048,28.22573,-1.1552499999999988,300.0,301,225.0099667774086,1,160.0
RW9,741,D,discharge (random walk),3.4800830564784055,3.452,3.573,0.024811108565840272,-0.121,2.9998970099667774,2.999,3.001,0.0004305883673455584,2.9998970099667774,28.167277973421925,27.07048,29.3966,2.3261199999999995,300.0,301,899.9691029900332,1,160.0
RW9,743,D,discharge (random walk),3.33993023255814,3.307,3.399,0.019624848213114346,-0.09200000000000008,3.7498970099667774,3.749,3.753,0.00047462980492997425,3.7498970099667774,31.673996877076412,29.3966,33.88556,4.488959999999999,300.0,301,1124.9691029900332,1,160.0
RW9,745,D,discharge (random walk),3.453943521594684,3.427,3.466,0.009722057646101399,0.008000000000000007,2.24990365448505,2.249,2.253,0.0004472358072989547,2.24990365448505,34.168023654485054,33.90101,34.34932,0.4483099999999993,300.0,301,674.971096345515,1,160.0
RW9,747,D,discharge (random walk),3.2283333333333335,3.2,3.272,0.020992061991778353,-0.07199999999999962,4.5,4.499,4.501,0.0003333333333334446,4.5,34.453236666666676,34.34932,34.59666,0.24734000000000123,16.36,18,73.62,1,160.0
RW9,749,D,discharge (random walk),3.203666666666667,3.2,3.211,0.005185449728701196,-0.010999999999999677,4.501333333333333,4.5,4.504,0.001885618083163919,4.501333333333333,34.63273333333333,34.61212,34.64304,0.030920000000001835,1.07,3,4.816426666666667,1,160.0
RW9,751,C,charge (random walk),3.7521262458471765,3.623,3.784,0.029339642580817563,0.1609999999999996,-0.7500365448504984,-0.753,-0.749,0.0003082369037805505,0.7500365448504984,33.01051265780731,31.21118,34.72033,-3.462769999999999,300.0,301,225.01096345514952,0,161.0
RW9,753,D,discharge (random walk),3.430667774086379,3.345,3.56,0.049499245855144425,-0.21499999999999986,2.249923588039867,2.249,2.255,0.00047962653285625286,2.249923588039867,31.316821461794014,31.11843,31.75224,0.556519999999999,300.0,301,674.9770764119601,1,161.0
RW9,755,D,discharge (random walk),3.239057142857143,3.2,3.296,0.02577700288146428,-0.09599999999999964,2.9999714285714285,2.999,3.006,0.0011080411102665367,2.9999714285714285,31.926259428571427,31.75224,32.10779,0.3555500000000009,33.11,35,99.329054,1,161.0
RW9,757,C,charge (random walk),3.812302325581395,3.592,3.86,0.05300615799404205,0.2679999999999998,-1.499893687707641,-1.503,-1.499,0.0004978291967311187,1.499893687707641,30.801269136212625,29.42782,32.15417,-2.679970000000001,300.0,301,449.9681063122923,0,162.0
RW9,759,D,discharge (random walk),3.613677740863787,3.597,3.683,0.018624791542795376,-0.08599999999999985,0.7500166112956811,0.749,0.753,0.00035021086918550037,0.7500166112956811,28.498749966777407,27.86666,29.4122,-1.545539999999999,300.0,301,225.00498338870432,1,162.0
RW9,761,D,discharge (random walk),3.3133409090909094,3.2,3.419,0.060187941703021205,-0.21899999999999986,2.999965909090909,2.999,3.006,0.0007898340394774581,2.999965909090909,28.28604704545455,27.85105,28.8658,0.9991400000000006,86.24,88,258.71706,1,162.0
RW9,763,C,charge (random walk),4.086843853820597,3.804,4.162,0.0719568821873083,0.3580000000000001,-3.7499269102990036,-3.751,-3.749,0.0004328382209423137,3.7499269102990036,29.14473475083056,28.89703,29.52148,0.6244499999999995,300.0,301,1124.9780730897012,0,163.0
RW9,765,D,discharge (random walk),3.3370746268656717,3.2,3.581,0.08354685224700664,-0.3809999999999998,3.749914179104478,3.749,3.753,0.0004925797132360326,3.749914179104478,31.48429145522388,29.52148,33.65367,4.132189999999998,266.34,268,998.7521424626865,1,163.0
RW9,767,D,discharge (random walk),3.2433650793650792,3.2,3.266,0.020037505775223435,-0.06599999999999984,3.000015873015873,2.999,3.005,0.0007661916435648611,3.000015873015873,33.99695587301588,33.65367,34.33386,0.6801900000000032,61.53,63,184.59097666666665,1,163.0
RW9,769,D,discharge (random walk),3.20725,3.2,3.219,0.007224091638399868,-0.018999999999999684,3.001,3.0,3.004,0.0017320508075688791,3.001,34.34932,34.33386,34.36478,0.030920000000001835,2.82,4,8.462819999999999,1,163.0
RW9,771,D,discharge (random walk),3.2082499999999996,3.2,3.222,0.008437268515343072,-0.021999999999999797,3.00075,3.0,3.003,0.0012990381056767072,3.00075,34.380232500000005,34.36478,34.39569,0.03090999999999866,2.82,4,8.462114999999999,1,163.0
RW9,773,C,charge (random walk),3.8792990033222594,3.623,3.944,0.06484638350869025,0.32099999999999973,-2.2498770764119604,-2.254,-2.249,0.0005420884532722741,2.2498770764119604,32.88263063122924,31.4276,34.41116,-2.9835600000000007,300.0,301,674.9631229235881,0,164.0
RW9,775,C,charge (random walk),3.9816013289036536,3.939,4.013,0.02071705922867705,0.07399999999999984,-2.249893687707641,-2.255,-2.249,0.0005044585487335755,2.249893687707641,30.32461375415283,29.3966,31.4276,-2.0310000000000024,300.0,301,674.9681063122923,0,165.0
RW9,777,D,discharge (random walk),3.6904186046511622,3.662,3.78,0.02566065642999903,-0.11799999999999988,0.7500398671096346,0.749,0.754,0.0003530672184520486,0.7500398671096346,28.65014564784053,28.08523,29.38098,-1.2957500000000017,300.0,301,225.01196013289035,1,165.0
RW9,779,D,discharge (random walk),3.2557261904761905,3.2,3.37,0.045938196367375235,-0.16999999999999993,4.499845238095237,4.499,4.5,0.000361677560261152,4.499845238095237,28.989571190476187,28.054,30.03631,1.9666899999999998,82.26,84,370.1572692857143,1,165.0
RW9,781,C,charge (random walk),4.116897009966777,3.88,4.188,0.06989198613059275,0.30799999999999983,-3.749906976744186,-3.754,-3.749,0.0005004826535478661,3.749906976744186,30.336598870431892,30.09814,30.51553,0.4173899999999975,300.0,301,1124.9720930232559,0,166.0
RW9,783,C,charge (random walk),4.19388,4.184,4.2,0.0037450767682385335,0.016000000000000014,-3.7499200000000004,-3.753,-3.749,0.0005946427498927207,3.7499200000000004,30.645692599999997,30.51553,30.76287,0.24734000000000123,48.86,50,183.22109120000002,0,167.0
RW9,785,C,charge (random walk),4.066614617940199,4.057,4.082,0.007776635865564955,0.006000000000000227,-2.24987707641196,-2.253,-2.249,0.00048379667911149364,2.24987707641196,30.255089102990034,29.78688,30.79379,-0.9759899999999995,300.0,301,674.963122923588,0,168.0
RW9,787,C,charge (random walk),4.1774491978609625,4.134,4.2,0.015663279612953943,0.06599999999999984,-2.999903743315508,-3.004,-2.999,0.0005677019049022098,2.999903743315508,29.796064171122993,29.74005,29.89616,0.10927999999999827,185.42,187,556.2421520855614,0,169.0
RW9,791,C,charge (random walk),4.046122923588039,4.04,4.068,0.00573572236548816,-0.0129999999999999,-1.4999335548172759,-1.505,-1.499,0.000566715478032427,1.4999335548172759,29.298048770764122,28.66285,29.89616,-1.2333099999999995,300.0,301,449.9800664451828,0,170.0
RW9,793,D,discharge (random walk),3.7034850498338865,3.661,3.823,0.036219118257117995,-0.16199999999999992,1.49990365448505,1.499,1.502,0.00044723580729894794,1.49990365448505,28.45767219269103,28.33501,28.66285,-0.32783999999999835,300.0,301,449.971096345515,1,170.0
RW9,795,D,discharge (random walk),3.5621993355481725,3.544,3.609,0.014194664650561245,-0.06499999999999995,2.2499335548172756,2.249,2.253,0.0004776433577760537,2.2499335548172756,28.641742990033226,28.33501,28.99069,0.6556800000000003,300.0,301,674.9800664451827,1,170.0
RW9,797,C,charge (random walk),4.142992307692308,4.011,4.2,0.04628000002557115,0.18900000000000006,-3.7499846153846152,-3.753,-3.749,0.0004959003526549262,3.7499846153846152,29.192442923076925,28.97508,29.50587,0.5151800000000009,128.16,130,480.5980283076923,0,171.0
RW9,799,C,charge (random walk),4.1966,4.19,4.2,0.0035552777669261436,0.009999999999999787,-3.7513999999999994,-3.756,-3.75,0.0023323807579380385,3.7513999999999994,29.524606,29.50587,29.5371,0.031229999999997204,3.92,5,14.705487999999997,0,172.0
RW9,801,D,discharge (random walk),3.3407043189368766,3.279,3.573,0.05988146331813269,-0.29400000000000004,4.499883720930233,4.499,4.504,0.00041134344582815125,4.499883720930233,32.278345182724244,29.55271,35.23047,5.677759999999996,300.0,301,1349.9651162790701,1,172.0
RW9,803,D,discharge (random walk),3.242969849246231,3.2,3.285,0.023192857492571706,-0.08499999999999996,4.4998291457286435,4.499,4.503,0.00044940471387572403,4.4998291457286435,37.18962507537688,35.24593,39.18793,3.942,197.13,199,887.0513194974875,1,172.0
RW9,805,C,charge (random walk),3.9165481727574747,3.724,3.977,0.05326547788704181,0.25299999999999967,-2.24990365448505,-2.253,-2.249,0.0004965193805253872,2.24990365448505,37.18275179401993,34.90584,39.28069,-4.328470000000003,300.0,301,674.971096345515,0,173.0
RW9,807,D,discharge (random walk),3.303087378640776,3.2,3.493,0.06860356168343411,-0.2929999999999997,4.499893203883495,4.499,4.503,0.0004160055395268747,4.499893203883495,36.14209223300971,34.82854,37.8121,2.937179999999998,204.4,206,919.7781708737864,1,173.0
RW9,809,D,discharge (random walk),3.5827508305647844,3.481,3.591,0.016916672101546033,0.10499999999999998,0.7500332225913621,0.749,0.755,0.00038088799064362854,0.7500332225913621,36.37735215946844,34.67395,37.85847,-3.138150000000003,300.0,301,225.0099667774086,1,173.0
RW9,811,D,discharge (random walk),3.4550863787375414,3.342,3.532,0.04733326231560586,-0.18999999999999995,1.4998870431893687,1.499,1.503,0.0005095743401128075,1.4998870431893687,33.76111272425249,33.17445,34.67395,-1.4994999999999976,300.0,301,449.9661129568106,1,173.0
RW9,813,C,charge (random walk),4.054847176079734,3.756,4.133,0.0757636421297819,0.3770000000000002,-3.7499368770764128,-3.753,-3.749,0.000481555703100641,3.7499368770764128,32.350713554817276,31.98412,33.17445,-1.1903299999999994,300.0,301,1124.9810631229238,0,174.0
RW9,815,D,discharge (random walk),3.3395369649805446,3.2,3.571,0.08212247423006709,-0.371,3.749929961089494,3.749,3.752,0.00038824808352576026,3.749929961089494,33.393337898832684,31.99958,34.96767,2.9680899999999966,255.8,257,959.2320840466926,1,174.0
RW9,817,D,discharge (random walk),3.24418,3.2,3.275,0.020894678748427754,-0.07499999999999973,2.9998600000000004,2.999,3.001,0.00040049968788997156,2.9998600000000004,35.1299892,34.98313,35.26139,0.27825999999999596,48.82,50,146.45316520000003,1,174.0
RW9,821,C,charge (random walk),4.035488372093023,3.73,4.119,0.07704904615004854,0.3889999999999998,-3.749930232558139,-3.754,-3.749,0.00046660890066784687,3.749930232558139,31.993978737541525,31.08751,35.26139,-4.173879999999997,300.0,301,1124.9790697674416,0,175.0
RW9,823,C,charge (random walk),4.157983388704318,4.108,4.195,0.022387327109209723,0.08700000000000063,-3.749913621262459,-3.756,-3.749,0.000539946326925021,3.749913621262459,30.762819767441858,30.6392,31.08751,-0.41739000000000104,300.0,301,1124.9740863787376,0,176.0
RW9,825,C,charge (random walk),4.148455149501661,4.131,4.174,0.013675965837517474,0.03900000000000059,-2.9999003322259137,-3.003,-2.999,0.0004925018062512885,2.9999003322259137,30.227926378737543,29.83372,30.68558,-0.8364000000000011,300.0,301,899.9700996677741,0,177.0
RW9,827,D,discharge (random walk),3.3973388704318936,3.334,3.629,0.058888188303323305,-0.29499999999999993,4.499890365448505,4.499,4.51,0.0006804875616768924,4.499890365448505,32.088385780730896,29.84933,36.9464,7.097069999999999,300.0,301,1349.9671096345514,1,177.0
RW9,829,C,charge (random walk),4.0456079734219275,3.886,4.098,0.04115999658022755,0.21199999999999974,-2.9998936877076416,-3.004,-2.999,0.0005546481529490317,2.9998936877076416,35.21054504983389,31.64402,36.99278,-5.333299999999998,300.0,301,899.9681063122925,0,178.0
